Temperature (K),U_iso (eV),U_soc (eV),U_cfs (eV),F_iso (eV),F_soc (eV),F_cfs (eV),S_iso (eV/K),S_soc (eV/K),S_cfs (eV/K)
327.0158917010006,-1.7763568394002505e-15,1.8069200807602215e-05,0.0008437802769174496,-0.0743687654114256,-0.05049368832962456,-0.039264532171426406,0.00022741636507200846,0.0001544626972940985,0.0001226493779837995
328.0164802825191,1.7763568394002505e-15,1.8625178292097644e-05,0.0008547599380230864,-0.0745963156295671,-0.050648242781068706,-0.039387270478966036,0.00022741636507200846,0.00015446439476915833,0.00012268290172267118
329.0170688640377,1.7763568394002505e-15,1.919472357947427e-05,0.0008658140942614523,-0.07482386584770861,-0.050802798948938944,-0.039510042392648936,0.0002274163650720154,0.00015446612837314438,0.00012271655012057597
330.0176574455562,-1.7763568394002505e-15,1.9778071493448124e-05,0.0008769425914616491,-0.07505141606585013,-0.05095735686963179,-0.03963284803659403,0.0002274163650720154,0.00015446789859926632,0.0001227503219525805
331.0182460270747,-0.0,2.0375458868571172e-05,0.0008881452726825501,-0.07527896628399162,-0.05111191658003812,-0.039755687533695884,0.0002274163650720154,0.00015446970594235748,0.0001227842159964819
332.0188346085933,-1.7763568394002505e-15,2.0987124530691403e-05,0.0008994219782918478,-0.07550651650213315,-0.051266478117544693,-0.0398785610056276,0.0002274163650720154,0.00015447155089874653,0.00012281823103303321
333.0194231901118,-1.7763568394002505e-15,2.161330928096561e-05,0.0009107725460051341,-0.07573406672027465,-0.05142104152003561,-0.040001468572843805,0.00022741636507202234,0.00015447343396623667,0.00012285236584603718
334.0200117716304,1.7763568394002505e-15,2.2254255885201246e-05,0.000922196810984488,-0.07596161693841617,-0.05157560682589385,-0.040124410354583764,0.00022741636507202234,0.00015447535564405354,0.0001228866192225543
335.0206003531489,1.7763568394002505e-15,2.291020904898744e-05,0.0009336946058908779,-0.07618916715655769,-0.05173017407400252,-0.04024738646887482,0.0002274163650720154,0.00015447731643271692,0.00012292098995306602
336.02118893466746,-1.7763568394002505e-15,2.3581415405260486e-05,0.0009452657609365644,-0.0764167173746992,-0.051884743303746254,-0.040370397032535754,0.0002274163650720154,0.00015447931683404761,0.00012295547683158908
337.021777516186,1.7763568394002505e-15,2.4268123512527495e-05,0.000956910103983688,-0.0766442675928407,-0.052039314555012386,-0.04049344216118053,0.0002274163650720154,0.00015448135735105992,0.0001229900786558942
338.02236609770455,1.7763568394002505e-15,2.4970583801575685e-05,0.0009686274605815726,-0.07687181781098222,-0.052193887868192165,-0.040616521969222066,0.0002274163650720154,0.0001544834384878957,0.00012302479422759624
